sample_idx,formula,reference_native:terminal_status,reference_native:terminal_verified,reference_native:official_hull_status,reference_native:e_above_hull_eV_atom,reference_native:strict_stable,reference_native:meta_stable,reference_native:strict_sun,reference_native:meta_sun,reference_native:verified_strict_sun,reference_native:verified_meta_sun,reference_tau:terminal_status,reference_tau:terminal_verified,reference_tau:official_hull_status,reference_tau:e_above_hull_eV_atom,reference_tau:strict_stable,reference_tau:meta_stable,reference_tau:strict_sun,reference_tau:meta_sun,reference_tau:verified_strict_sun,reference_tau:verified_meta_sun,k4_native:terminal_status,k4_native:terminal_verified,k4_native:official_hull_status,k4_native:e_above_hull_eV_atom,k4_native:strict_stable,k4_native:meta_stable,k4_native:strict_sun,k4_native:meta_sun,k4_native:verified_strict_sun,k4_native:verified_meta_sun,k4_tau:terminal_status,k4_tau:terminal_verified,k4_tau:official_hull_status,k4_tau:e_above_hull_eV_atom,k4_tau:strict_stable,k4_tau:meta_stable,k4_tau:strict_sun,k4_tau:meta_sun,k4_tau:verified_strict_sun,k4_tau:verified_meta_sun,k8_native:terminal_status,k8_native:terminal_verified,k8_native:official_hull_status,k8_native:e_above_hull_eV_atom,k8_native:strict_stable,k8_native:meta_stable,k8_native:strict_sun,k8_native:meta_sun,k8_native:verified_strict_sun,k8_native:verified_meta_sun,k8_tau:terminal_status,k8_tau:terminal_verified,k8_tau:official_hull_status,k8_tau:e_above_hull_eV_atom,k8_tau:strict_stable,k8_tau:meta_stable,k8_tau:strict_sun,k8_tau:meta_sun,k8_tau:verified_strict_sun,k8_tau:verified_meta_sun
69,H4C12Re4,verified,True,known,0.6491275324189463,False,False,False,False,False,False,not_converged,False,known,0.6656985773408213,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False
70,ZnGe,not_converged,False,known,0.13350866874877942,False,False,False,False,False,False,verified,True,known,0.14007280906860364,False,False,False,False,False,False,not_converged,False,known,0.14304731926147474,False,False,False,False,False,False,not_converged,False,known,0.14045523246948255,False,False,False,False,False,False,not_converged,False,known,0.14304636558715833,False,False,False,False,False,False,not_converged,False,known,0.1404478414935304,False,False,False,False,False,False
71,LiAsCd,verified,True,known,0.09083094201497355,False,True,False,True,False,True,verified,True,known,0.03218688569478312,False,True,False,False,False,False,verified,True,known,0.1846181353133134,False,False,False,False,False,False,verified,True,known,0.032175680021565345,False,True,False,False,False,False,verified,True,known,0.18461718163899699,False,False,False,False,False,False,verified,True,known,0.03218712411336222,False,True,False,False,False,False
72,F6MgSn,invalid_terminal,False,known,0.8237964905273438,False,False,False,False,False,False,not_converged,False,known,0.01714871296997078,False,True,False,False,False,False,invalid_terminal,False,known,0.14738867650146492,False,False,False,False,False,False,not_converged,False,known,0.016950825549316484,False,True,False,False,False,False,not_converged,False,known,-25.315985461376954,True,True,True,True,False,False,not_converged,False,known,0.01749632725830086,False,True,False,False,False,False
73,O4Cl2Bi2,not_converged,False,known,0.3333332487324281,False,False,False,False,False,False,not_converged,False,known,0.31916689359937145,False,False,False,False,False,False,invalid_terminal,False,known,1.2358510442951722,False,False,False,False,False,False,not_converged,False,known,0.26149057829175426,False,False,False,False,False,False,not_converged,False,known,0.3141124197224183,False,False,False,False,False,False,not_converged,False,known,0.26713585340772106,False,False,False,False,False,False
74,Cl2Ca,verified,True,known,0.08103076033569323,False,True,False,True,False,True,not_converged,False,known,0.10228816084838854,False,False,False,False,False,False,verified,True,known,0.02402678542114245,False,True,False,True,False,True,verified,True,known,0.10210457854248034,False,False,False,False,False,False,verified,True,known,0.15252295546508776,False,False,False,False,False,False,verified,True,known,0.10217753462768542,False,False,False,False,False,False
75,Cl3RbAu,verified,True,known,0.3566033873764649,False,False,False,False,False,False,not_converged,False,known,0.07457256652990729,False,True,False,False,False,False,verified,True,known,0.8007814917770997,False,False,False,False,False,False,verified,True,known,0.07393122055212409,False,True,False,False,False,False,verified,True,known,0.7995219264237061,False,False,False,False,False,False,not_converged,False,known,0.07461190559545905,False,True,False,False,False,False
76,Li2O8Ni2Sr2Hf2,not_converged,False,known,2.7856048263932305,False,False,False,False,False,False,not_converged,False,known,0.3933995880509453,False,False,False,False,False,False,invalid_terminal,False,known,6.611221662941082,False,False,False,False,False,False,not_converged,False,known,0.39071976322184376,False,False,False,False,False,False,verified,True,known,0.39209353107462697,False,False,False,False,False,False,not_converged,False,known,0.35468899387369923,False,False,False,False,False,False
77,Ag2Ce,verified,True,known,0.328282982753092,False,False,False,False,False,False,not_converged,False,known,0.04561153118448846,False,True,False,False,False,False,invalid_terminal,False,known,1.1445941037400305,False,False,False,False,False,False,not_converged,False,known,0.04560819332438104,False,True,False,False,False,False,not_converged,False,known,0.4269765919907629,False,False,False,False,False,False,not_converged,False,known,0.04451575939493768,False,True,False,False,False,False
78,C8Si6Ba4,invalid_terminal,False,known,1.0994752167315394,False,False,False,False,False,False,not_converged,False,known,0.4037597893328577,False,False,False,False,False,False,invalid_terminal,False,known,4.8450668572039515,False,False,False,False,False,False,not_converged,False,known,0.3661888359637171,False,False,False,False,False,False,invalid_terminal,False,known,4.152940583095065,False,False,False,False,False,False,verified,True,known,0.43899900899838507,False,False,False,False,False,False
79,O12Ge4Ba4,invalid_terminal,False,known,7.281146036311279,False,False,False,False,False,False,verified,True,known,0.2427706586562497,False,False,False,False,False,False,invalid_terminal,False,known,4.5693178044997556,False,False,False,False,False,False,not_converged,False,known,0.10200451485742157,False,False,False,False,False,False,invalid_terminal,False,known,2.2579746114455563,False,False,False,False,False,False,not_converged,False,known,0.08131598107446258,False,True,False,True,False,False
80,AgCe2Pt,verified,True,known,0.09812027130737278,False,True,False,True,False,True,verified,True,known,0.031134187322997775,False,True,False,True,False,True,verified,True,known,0.09812217865600559,False,True,False,True,False,True,verified,True,known,0.031134187322997775,False,True,False,True,False,True,not_converged,False,known,0.03173881683959934,False,True,False,True,False,False,verified,True,known,0.031134187322997775,False,True,False,True,False,True
81,Ge2Pr10Pb6,invalid_terminal,False,known,5.292513473296171,False,False,False,False,False,False,verified,True,known,0.20847092416286994,False,False,False,False,False,False,not_converged,False,known,3.656504256987577,False,False,False,False,False,False,verified,True,known,0.12672100808620979,False,False,False,False,False,False,verified,True,known,0.11810980584621955,False,False,False,False,False,False,verified,True,known,0.12245617654324104,False,False,False,False,False,False
82,MgSr3,verified,True,known,0.06721686881276456,False,True,False,True,False,True,verified,True,known,0.06713413756581632,False,True,False,True,False,True,verified,True,known,-0.2715734286954752,True,True,True,True,True,True,verified,True,known,0.0666352466890463,False,True,False,True,False,True,not_converged,False,known,-0.2295519157102457,True,True,True,True,False,False,verified,True,known,0.06709622901173917,False,True,False,True,False,True
83,Co7Ge2Sm2,not_converged,False,known,0.161674556848995,False,False,False,False,False,False,verified,True,known,0.1384478188729208,False,False,False,False,False,False,invalid_terminal,False,known,0.5603004075264852,False,False,False,False,False,False,not_converged,False,known,0.28056293499230556,False,False,False,False,False,False,not_converged,False,known,0.1810651398873251,False,False,False,False,False,False,not_converged,False,known,0.13766723644494228,False,False,False,False,False,False
84,F6KSbCs2,verified,True,known,0.05350856246728597,False,True,False,True,False,True,not_converged,False,known,0.016926569364258626,False,True,False,True,False,False,not_converged,False,known,0.114456934354493,False,False,False,False,False,False,not_converged,False,known,0.016963285825440266,False,True,False,True,False,False,verified,True,known,0.02045182647485433,False,True,False,True,False,True,not_converged,False,known,0.016983789823243,False,True,False,True,False,False
85,YPtBi,verified,True,known,0.08889674194864927,False,True,False,True,False,True,not_converged,False,known,0.0521888638358563,False,True,False,True,False,False,verified,True,known,0.14720248230509458,False,False,False,False,False,False,not_converged,False,known,0.05220078476481138,False,True,False,True,False,False,verified,True,known,0.14713906296305357,False,False,False,False,False,False,not_converged,False,known,0.05220173843912779,False,True,False,True,False,False
86,O8Mn2Ni2,invalid_terminal,False,known,0.6299782038358552,False,False,False,False,False,False,not_converged,False,known,0.1674347162870271,False,False,False,False,False,False,invalid_terminal,False,known,1.0612902880338533,False,False,False,False,False,False,not_converged,False,known,0.25788166529215406,False,False,False,False,False,False,not_converged,False,known,0.571372056069742,False,False,False,False,False,False,not_converged,False,known,0.14106371408976148,False,False,False,False,False,False
87,O12KNiSr4Lu2,invalid_terminal,False,known,0.789113215113499,False,False,False,False,False,False,not_converged,False,known,0.18693607201657514,False,False,False,False,False,False,invalid_terminal,False,known,2.4101378237255595,False,False,False,False,False,False,not_converged,False,known,0.16906469216428022,False,False,False,False,False,False,invalid_terminal,False,known,4.20543640008054,False,False,False,False,False,False,not_converged,False,known,0.17639129510007123,False,False,False,False,False,False
88,AlAgLu2,not_converged,False,known,-0.003687824642334192,True,True,True,True,False,False,verified,True,known,-0.005289043819580286,True,True,True,True,True,True,not_converged,False,known,-0.003110851680908411,True,True,True,True,False,False,verified,True,known,-0.005282844936523645,True,True,True,True,True,True,not_converged,False,known,-0.003110851680908411,True,True,True,True,False,False,verified,True,known,-0.005282844936523645,True,True,True,True,True,True
89,Li2O8F2P2In4,invalid_terminal,False,known,-2.707389017582469,True,True,True,True,False,False,not_converged,False,known,0.1347840819353534,False,False,False,False,False,False,not_converged,False,known,0.2940090689653827,False,False,False,False,False,False,not_converged,False,known,0.08749280309624208,False,True,False,True,False,False,verified,True,known,0.20738969182915223,False,False,False,False,False,False,verified,True,known,0.06909976339287294,False,True,False,True,False,True
90,S2Se2Eu2,verified,True,known,0.11259789407825593,False,False,False,False,False,False,not_converged,False,known,0.09362311304187898,False,True,False,True,False,False,verified,True,known,0.11392826974964265,False,False,False,False,False,False,not_converged,False,known,0.10366005838489656,False,False,False,False,False,False,verified,True,known,0.07762904108142976,False,True,False,True,False,True,not_converged,False,known,0.10240549982166414,False,False,False,False,False,False
91,O8La2Pb2,verified,True,known,0.4621039344763167,False,False,False,False,False,False,not_converged,False,known,0.16503390807861162,False,False,False,False,False,False,invalid_terminal,False,known,3.2843454791998274,False,False,False,False,False,False,not_converged,False,known,0.1135474159216292,False,False,False,False,False,False,not_converged,False,known,3.63586482543701,False,False,False,False,False,False,not_converged,False,known,0.12093982238525225,False,False,False,False,False,False
92,O12Ca4Fe2Ho2,invalid_terminal,False,known,5.373854685730957,False,False,False,False,False,False,not_converged,False,known,0.10699563116552735,False,False,False,False,False,False,invalid_terminal,False,known,4.485938120789551,False,False,False,False,False,False,not_converged,False,known,0.04780964941503907,False,True,False,True,False,False,invalid_terminal,False,known,3.5402145871591797,False,False,False,False,False,False,not_converged,False,known,0.047989417023681646,False,True,False,True,False,False
93,O2ZnSr,verified,True,known,0.10664621828613274,False,False,False,False,False,False,not_converged,False,known,0.10574642656860345,False,False,False,False,False,False,not_converged,False,known,0.10429159639892571,False,False,False,False,False,False,not_converged,False,known,0.3067852640014648,False,False,False,False,False,False,not_converged,False,known,0.1243387842041015,False,False,False,False,False,False,not_converged,False,known,0.17226521013793938,False,False,False,False,False,False
94,NaSc2As6Tl,not_converged,False,known,0.13088961915340125,False,False,False,False,False,False,verified,True,known,0.06438847855891883,False,True,False,True,False,True,verified,True,known,0.10631057099666297,False,False,False,False,False,False,not_converged,False,known,0.09441539124812781,False,True,False,True,False,False,verified,True,known,0.1528255589422196,False,False,False,False,False,False,verified,True,known,0.0547258503850907,False,True,False,True,False,True
95,O6Al2In2,not_converged,False,known,0.8458818725739743,False,False,False,False,False,False,not_converged,False,known,0.062999658981445,False,True,False,True,False,False,invalid_terminal,False,known,5.2513717941437985,False,False,False,False,False,False,not_converged,False,known,0.07183402101147429,False,True,False,True,False,False,not_converged,False,known,0.1468943885957028,False,False,False,False,False,False,not_converged,False,known,0.06309407273876921,False,True,False,True,False,False
96,CaCd2Nd,verified,True,known,0.03627787264526372,False,True,False,True,False,True,verified,True,known,0.030357939326171923,False,True,False,False,False,False,verified,True,known,0.03627834948242192,False,True,False,True,False,True,verified,True,known,0.03035722407043462,False,True,False,False,False,False,verified,True,known,0.03627739580810552,False,True,False,True,False,True,verified,True,known,0.03035603197753911,False,True,False,False,False,False
97,SrAg3,not_converged,False,known,10.141562091750489,False,False,False,False,False,False,not_converged,False,known,0.0678838366693113,False,True,False,True,False,False,not_converged,False,known,10.085282909316406,False,False,False,False,False,False,verified,True,known,0.05496655647216775,False,True,False,True,False,True,not_converged,False,known,10.08845292274414,False,False,False,False,False,False,not_converged,False,known,0.054996597213134546,False,True,False,True,False,False
98,Ni6As2,invalid_terminal,False,known,0.02658565804362034,False,True,False,True,False,False,not_converged,False,known,0.10654934212565159,False,False,False,False,False,False,invalid_terminal,False,known,1.7889676885306809,False,False,False,False,False,False,not_converged,False,known,0.044699748009440654,False,True,False,True,False,False,invalid_terminal,False,known,0.2637124852836106,False,False,False,False,False,False,not_converged,False,known,0.10639150902628636,False,False,False,False,False,False
99,O5F8V4Mn2,invalid_terminal,False,known,9.475302075623892,False,False,False,False,False,False,not_converged,False,known,0.15262112545909723,False,False,False,False,False,False,invalid_terminal,False,known,2.943683480500601,False,False,False,False,False,False,not_converged,False,known,0.15433487820567926,False,False,False,False,False,False,invalid_terminal,False,known,3.0602444164747222,False,False,False,False,False,False,not_converged,False,known,0.14746174740733942,False,False,False,False,False,False
100,O2S8Zn2Os2,invalid_terminal,False,known,0.8823986124600918,False,False,False,False,False,False,not_converged,False,known,0.3113741945828945,False,False,False,False,False,False,verified,True,known,0.3984828066434414,False,False,False,False,False,False,verified,True,known,0.2757763933743984,False,False,False,False,False,False,verified,True,known,0.3888297152127773,False,False,False,False,False,False,not_converged,False,known,0.28153229471106833,False,False,False,False,False,False
101,LiF6K2Ag,verified,True,known,0.0938532526694349,False,True,False,True,False,True,not_converged,False,known,0.01168705775366341,False,True,False,True,False,False,verified,True,known,0.06622673823462044,False,True,False,True,False,True,not_converged,False,known,0.011610286971192707,False,True,False,True,False,False,invalid_terminal,False,known,0.42005135371313607,False,False,False,False,False,False,not_converged,False,known,0.011738556166749348,False,True,False,True,False,False
102,V6Fe2,invalid_terminal,False,known,1.4951488400964354,False,False,False,False,False,False,not_converged,False,known,0.11425847068115225,False,False,False,False,False,False,not_converged,False,known,10.985747041848144,False,False,False,False,False,False,not_converged,False,known,0.020828905251464747,False,True,False,False,False,False,not_converged,False,known,0.09267777457519522,False,True,False,True,False,False,not_converged,False,known,0.14024704947753897,False,False,False,False,False,False
103,Sn8Yb6,invalid_terminal,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False
104,Cu2Zr12Sn4,invalid_terminal,False,known,7.86754081187595,False,False,False,False,False,False,verified,True,known,0.045512651780734714,False,True,False,True,False,True,not_converged,False,known,9.246837591508518,False,False,False,False,False,False,not_converged,False,known,0.1057214492355687,False,False,False,False,False,False,not_converged,False,known,11.315989469865452,False,False,False,False,False,False,not_converged,False,known,0.09455630717624253,False,True,False,True,False,False
105,Sb6Dy2,verified,True,known,0.39562471105834973,False,False,False,False,False,False,not_converged,False,known,0.169133259794922,False,False,False,False,False,False,verified,True,known,0.07958991720458997,False,True,False,True,False,True,verified,True,known,0.03464706136962903,False,True,False,True,False,True,verified,True,known,0.07468946172973645,False,True,False,True,False,True,verified,True,known,0.037393166563720825,False,True,False,True,False,True
106,Al4Pd4Ce4,not_converged,False,known,8.38379206270969,False,False,False,False,False,False,not_converged,False,known,0.04415716738498254,False,True,False,True,False,False,invalid_terminal,False,known,5.611888071010471,False,False,False,False,False,False,verified,True,known,0.04467119784152551,False,True,False,True,False,True,invalid_terminal,False,known,3.031934638927341,False,False,False,False,False,False,not_converged,False,known,0.11614622683322473,False,False,False,False,False,False
107,Cl6K2AsRb,verified,True,known,0.09989932172180094,False,True,False,True,False,True,verified,True,known,0.03843310468078531,False,True,False,True,False,True,verified,True,known,0.07510974995971598,False,True,False,True,False,True,verified,True,known,0.07669451825500406,False,True,False,True,False,True,not_converged,False,known,0.08026650540710367,False,True,False,True,False,False,verified,True,known,0.039332419561156406,False,True,False,True,False,True
108,ZnSn2Pb,verified,True,known,0.062337199337157756,False,True,False,True,False,True,verified,True,known,0.10967830765930131,False,False,False,False,False,False,verified,True,known,0.09655908692565873,False,True,False,True,False,True,not_converged,False,known,0.10995558846679643,False,False,False,False,False,False,verified,True,known,0.09655932534423783,False,True,False,True,False,True,not_converged,False,known,0.1090045367547603,False,False,False,False,False,False
109,Zn3Ac,not_converged,False,known,10.387172218308105,False,False,False,False,False,False,not_converged,False,known,0.020739074692382786,False,True,False,True,False,False,not_converged,False,known,10.42201947782959,False,False,False,False,False,False,not_converged,False,known,0.021719690308227513,False,True,False,True,False,False,not_converged,False,known,10.384412284836426,False,False,False,False,False,False,not_converged,False,known,0.021748538956298802,False,True,False,True,False,False
110,Ni4Ge8,not_converged,False,known,0.09716275631510474,False,True,False,True,False,False,not_converged,False,known,0.09837058483683325,False,True,False,True,False,False,invalid_terminal,False,known,1.3597569793375657,False,False,False,False,False,False,verified,True,known,0.06608489452921606,False,True,False,True,False,True,verified,True,known,0.1096077293070481,False,False,False,False,False,False,verified,True,known,0.04589227139078833,False,True,False,True,False,True
111,O2F10Mn2Ba4,invalid_terminal,False,known,2.123536289952667,False,False,False,False,False,False,not_converged,False,known,0.2517907035574032,False,False,False,False,False,False,invalid_terminal,False,known,1.8215195548757626,False,False,False,False,False,False,verified,True,known,0.19115752103176842,False,False,False,False,False,False,not_converged,False,known,0.15912026288357506,False,False,False,False,False,False,not_converged,False,known,0.22829216840115318,False,False,False,False,False,False
112,CeTl3,verified,True,known,0.9907325717236328,False,False,False,False,False,False,verified,True,known,0.024147412421875014,False,True,False,False,False,False,verified,True,known,0.3912066432263184,False,False,False,False,False,False,verified,True,known,0.024135253074340834,False,True,False,False,False,False,verified,True,known,0.3912066432263184,False,False,False,False,False,False,verified,True,known,0.02413453781860353,False,True,False,False,False,False
113,O6Ba2LaBi,not_converged,False,known,0.4416707308457033,False,False,False,False,False,False,not_converged,False,known,0.04316838099218767,False,True,False,False,False,False,not_converged,False,known,0.5017646105454103,False,False,False,False,False,False,not_converged,False,known,0.04318650080419939,False,True,False,False,False,False,not_converged,False,known,0.5017679484055177,False,False,False,False,False,False,not_converged,False,known,0.04316551996923845,False,True,False,False,False,False
114,B4Rh4Tm4,invalid_terminal,False,known,4.586060310237257,False,False,False,False,False,False,not_converged,False,known,0.08819844805463983,False,True,False,True,False,False,invalid_terminal,False,known,1.4800040968583508,False,False,False,False,False,False,not_converged,False,known,0.19287612520918085,False,False,False,False,False,False,verified,True,known,0.1885488279984875,False,False,False,False,False,False,verified,True,known,0.12612035357221796,False,False,False,False,False,False
115,Ti6Rh2,invalid_terminal,False,known,2.447668445138346,False,False,False,False,False,False,not_converged,False,known,0.025600802926431854,False,True,False,True,False,False,not_converged,False,known,9.994016063241373,False,False,False,False,False,False,not_converged,False,known,0.025600802926431854,False,True,False,True,False,False,not_converged,False,known,0.03758276703775998,False,True,False,True,False,False,not_converged,False,known,0.025623691110025604,False,True,False,True,False,False
116,ZnTbTl2,verified,True,known,0.11904716672770776,False,False,False,False,False,False,verified,True,known,0.13193798246257105,False,False,False,False,False,False,verified,True,known,0.09538960637919702,False,True,False,True,False,True,verified,True,known,0.1319303530680398,False,False,False,False,False,False,verified,True,known,0.09538960637919702,False,True,False,True,False,True,verified,True,known,0.1319303530680398,False,False,False,False,False,False
117,O12Cr4La4,invalid_terminal,False,known,1.8242291577880856,False,False,False,False,False,False,not_converged,False,known,0.049477494580077774,False,True,False,False,False,False,invalid_terminal,False,known,6.173806584698486,False,False,False,False,False,False,not_converged,False,known,0.04940310798339809,False,True,False,False,False,False,invalid_terminal,False,known,5.945187486035156,False,False,False,False,False,False,not_converged,False,known,0.04946891151123012,False,True,False,False,False,False
118,Li4O8Cr4,invalid_terminal,False,known,0.8428662298254395,False,False,False,False,False,False,not_converged,False,known,0.040802287869873055,False,True,False,True,False,False,invalid_terminal,False,known,6.812997150235596,False,False,False,False,False,False,not_converged,False,known,0.12863140087646485,False,False,False,False,False,False,not_converged,False,known,0.08917217236083985,False,True,False,True,False,False,not_converged,False,known,0.16303949337524415,False,False,False,False,False,False
119,Li2F8Mn2Te2,invalid_terminal,False,known,1.105760131992711,False,False,False,False,False,False,verified,True,known,0.11868051163138293,False,False,False,False,False,False,invalid_terminal,False,known,0.3430891381877794,False,False,False,False,False,False,not_converged,False,known,0.14869741074026965,False,False,False,False,False,False,invalid_terminal,False,known,0.14489844910086536,False,False,False,False,False,False,not_converged,False,known,0.1569447862285509,False,False,False,False,False,False
120,Ru8Yb4,invalid_terminal,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,invalid_terminal,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False,invalid_terminal,False,official_cache_unresolved,,False,False,False,False,False,False,not_converged,False,official_cache_unresolved,,False,False,False,False,False,False
121,Cu3GaHf,not_converged,False,known,0.3735934618833028,False,False,False,False,False,False,not_converged,False,known,0.08389724530005083,False,True,False,True,False,False,not_converged,False,known,0.3738409403684102,False,False,False,False,False,False,not_converged,False,known,0.08447946347021684,False,True,False,True,False,False,not_converged,False,known,0.373593938720461,False,False,False,False,False,False,not_converged,False,known,0.10259307659887895,False,False,False,False,False,False
122,S4K2Mn2,not_converged,False,known,0.09973098920776291,False,True,False,True,False,False,verified,True,known,0.0271434991259758,False,True,False,True,False,True,verified,True,known,0.09494783567382736,False,True,False,True,False,True,verified,True,known,0.02196600126220627,False,True,False,True,False,True,verified,True,known,0.009442826976317598,False,True,False,True,False,True,verified,True,known,0.021965047587889863,False,True,False,True,False,True
123,S12Er8,invalid_terminal,False,known,7.720622240406413,False,False,False,False,False,False,not_converged,False,known,0.06927031169547515,False,True,False,True,False,False,invalid_terminal,False,known,8.05852430949821,False,False,False,False,False,False,not_converged,False,known,0.053125559193033745,False,True,False,True,False,False,invalid_terminal,False,known,7.842834650379557,False,False,False,False,False,False,not_converged,False,known,0.0689885009349771,False,True,False,True,False,False
124,O12Sr4Nb2Sm2,not_converged,False,known,0.1979349784462876,False,False,False,False,False,False,not_converged,False,known,0.023378246268553227,False,True,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,not_converged,False,known,1.8987191848366685,False,False,False,False,False,False,verified,True,known,0.023119800528807133,False,True,False,False,False,False
125,O12Ca4Ti2Bi2,invalid_terminal,False,known,1.2544320216005858,False,False,False,False,False,False,not_converged,False,known,0.051051913720947084,False,True,False,True,False,False,invalid_terminal,False,known,2.5218237032717283,False,False,False,False,False,False,not_converged,False,known,0.04793101452050763,False,True,False,True,False,False,invalid_terminal,False,known,4.699919520837646,False,False,False,False,False,False,not_converged,False,known,0.04863864086328107,False,True,False,True,False,False
126,Li2F8V2,invalid_terminal,False,known,1.6188097167089843,False,False,False,False,False,False,not_converged,False,known,0.13219835043701167,False,False,False,False,False,False,invalid_terminal,False,known,2.1653237509802246,False,False,False,False,False,False,not_converged,False,known,0.03645087958129878,False,True,False,False,False,False,invalid_terminal,False,known,1.0882973837927246,False,False,False,False,False,False,not_converged,False,known,0.08086206198486323,False,True,False,True,False,False
127,Li2O8Mn3Rh,not_converged,False,known,0.4806387357345141,False,False,False,False,False,False,not_converged,False,known,0.169955485307268,False,False,False,False,False,False,invalid_terminal,False,known,8.326712840043596,False,False,False,False,False,False,not_converged,False,known,0.06445144935756097,False,True,False,True,False,False,invalid_terminal,False,known,1.7139942578902758,False,False,False,False,False,False,not_converged,False,known,0.0917527608504809,False,True,False,True,False,False
128,B2Fe3La3,not_converged,False,known,0.2807016321105955,False,False,False,False,False,False,not_converged,False,known,0.16178321322631817,False,False,False,False,False,False,verified,True,known,0.1690359064025877,False,False,False,False,False,False,not_converged,False,known,0.1777324624938963,False,False,False,False,False,False,verified,True,known,0.28433703860473614,False,False,False,False,False,False,not_converged,False,known,0.16148519000244121,False,False,False,False,False,False
129,Ga2As6Sb2,not_converged,False,known,3.266296052343261,False,False,False,False,False,False,not_converged,False,known,0.1509362691706535,False,False,False,False,False,False,invalid_terminal,False,known,0.3543635839289543,False,False,False,False,False,False,verified,True,known,0.16576399744213788,False,False,False,False,False,False,invalid_terminal,False,known,5.176530503637206,False,False,False,False,False,False,not_converged,False,known,0.18490614832104413,False,False,False,False,False,False
130,K4Zn2As4,not_converged,False,known,8.603536690677245,False,False,False,False,False,False,verified,True,known,0.07588108917578129,False,True,False,True,False,True,invalid_terminal,False,known,1.4893570794711914,False,False,False,False,False,False,verified,True,known,0.043830479587158244,False,True,False,True,False,True,invalid_terminal,False,known,1.5691220416675415,False,False,False,False,False,False,verified,True,known,0.05223902603491215,False,True,False,True,False,True
131,K4As12Eu4,not_converged,False,known,3.084582359243816,False,False,False,False,False,False,verified,True,known,0.04929974739689236,False,True,False,True,False,True,invalid_terminal,False,known,3.5404293841614187,False,False,False,False,False,False,verified,True,known,0.04663184349674587,False,True,False,True,False,True,invalid_terminal,False,known,0.28417161171574,False,False,False,False,False,False,not_converged,False,known,0.064259559561199,False,True,False,True,False,False
132,O12Ga4Nb2,invalid_terminal,False,known,1.9093605474678599,False,False,False,False,False,False,not_converged,False,known,0.09088816206136574,False,True,False,True,False,False,invalid_terminal,False,known,1.4141837553230845,False,False,False,False,False,False,not_converged,False,known,0.08785213987508644,False,True,False,True,False,False,invalid_terminal,False,known,1.4940163091866099,False,False,False,False,False,False,not_converged,False,known,0.17053045789876808,False,False,False,False,False,False
133,Co4Ge4Pd4,verified,True,known,0.3496393726246474,False,False,False,False,False,False,not_converged,False,known,0.17092128256727435,False,False,False,False,False,False,invalid_terminal,False,known,1.0152053401844618,False,False,False,False,False,False,not_converged,False,known,0.2707566783802626,False,False,False,False,False,False,not_converged,False,known,0.204893545903456,False,False,False,False,False,False,not_converged,False,known,0.0962681339161513,False,True,False,True,False,False
134,F6Rb3Nd,verified,True,known,0.11352697995849592,False,False,False,False,False,False,verified,True,known,0.06516138700195295,False,True,False,False,False,False,verified,True,known,0.039939085518798656,False,True,False,True,False,True,verified,True,known,0.06518618253417952,False,True,False,False,False,False,verified,True,known,0.0200483003015135,False,True,False,True,False,True,verified,True,known,0.06494633344360334,False,True,False,False,False,False
135,As8Cd2Tl4,not_converged,False,known,2.565576420590326,False,False,False,False,False,False,verified,True,known,0.04382072524730862,False,True,False,True,False,True,not_converged,False,known,6.098330603405878,False,False,False,False,False,False,verified,True,known,0.012915478512689482,False,True,False,True,False,True,verified,True,known,0.03500996665661038,False,True,False,True,False,True,verified,True,known,0.005259381100580107,False,True,False,True,False,True
136,Cu3In3Pr3,invalid_terminal,False,known,5.03181233065701,False,False,False,False,False,False,verified,True,known,-0.01808438641452348,True,True,False,False,False,False,invalid_terminal,False,known,5.267685553008084,False,False,False,False,False,False,not_converged,False,known,-0.017248967713351604,True,True,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False,generation_failure,False,input_not_reconstructed,,False,False,False,False,False,False
137,B2Co2Eu2,not_converged,False,known,0.1886819911336275,False,False,False,False,False,False,not_converged,False,known,-0.0955730366373686,True,True,True,True,False,False,not_converged,False,known,0.8940624308919283,False,False,False,False,False,False,verified,True,known,-0.09559592482096235,True,True,True,True,True,True,not_converged,False,known,0.8940629077290865,False,False,False,False,False,False,verified,True,known,-0.09532984968668501,True,True,True,True,True,True
