method,endpoint,sample_idx,comp_valid,Struct_valid,SUN,MSUN,terminal_verified,terminal_status,terminal_energy_eV_atom,hull_energy_eV_atom,energy_above_hull_eV_atom
ExpertEdit_B0_D2,tau800,9,1,1,0,1,1,verified,-3.670545816421509,-3.674296835,0.0037510185784910277
ExpertEdit_B0_D2,tau800,10,0,0,0,0,0,generation_failure,,,
ExpertEdit_B0_D2,tau800,11,1,1,0,0,1,verified,-6.207158088684082,-6.32724859,0.12009050131591792
ExpertEdit_B0_D2,tau800,12,1,1,0,0,0,not_converged,-7.090428352355957,-7.231575101875001,0.14114674951904416
ExpertEdit_B0_D2,tau800,13,1,0,0,0,0,invalid_raw,,-5.422083512500001,
ExpertEdit_B0_D2,tau800,14,1,1,0,0,1,verified,-8.008739471435547,-8.181623782678573,0.17288431124302583
ExpertEdit_B0_D2,tau800,15,1,1,0,0,1,verified,-4.005792140960693,-4.015411599782609,0.009619458821915394
ExpertEdit_B0_D2,tau800,16,1,1,0,1,1,verified,-5.921422958374023,-6.0005053638999994,0.07908240552597601
ExpertEdit_B0_D2,tau800,17,1,1,0,0,0,not_converged,-4.929026126861572,-5.469683520375,0.5406573935134276
ExpertEdit_B0_D2,tau800,18,1,1,0,1,0,not_converged,-8.083230972290039,-8.166425333333333,0.0831943610432937
ExpertEdit_B0_D2,tau800,19,1,1,0,0,0,not_converged,-4.644782543182373,-4.605035153,-0.03974739018237283
ExpertEdit_B0_D2,tau800,20,0,1,0,1,0,not_converged,-3.3562581539154053,-3.4543984520833377,0.09814029816793246
ExpertEdit_B0_D2,tau800,21,0,1,0,0,0,not_converged,-7.294129848480225,-7.4114072349999995,0.11727738651977493
ExpertEdit_B0_D2,tau800,22,1,1,0,0,0,not_converged,-3.176912307739258,-3.3465349425277786,0.1696226347885208
ExpertEdit_B0_D2,tau800,23,1,1,1,1,0,not_converged,-8.571220397949219,-8.534775392125006,-0.03644500582421273
ExpertEdit_B0_D2,tau800,24,1,1,0,0,1,verified,-6.273738861083984,-6.401275155714295,0.12753629463031046
ExpertEdit_B0_D2,tau800,25,1,1,0,1,0,not_converged,-5.97679328918457,-6.030186345714284,0.053393056529714045
ExpertEdit_B0_D2,tau800,26,1,1,1,1,0,not_converged,-4.065668106079102,-4.065101285,-0.0005668210791016648
ExpertEdit_B0_D2,tau800,27,1,1,0,0,0,not_converged,-8.260770797729492,-8.277995374,0.01722457627050744
ExpertEdit_B0_D2,tau800,28,1,1,0,0,0,not_converged,-8.457189559936523,-8.57344580767046,0.11625624773393639
ExpertEdit_B0_D2,tau800,29,1,1,0,1,0,not_converged,-7.125439167022705,-7.12852853,0.003089362977294563
ExpertEdit_B0_D2,tau800,30,1,1,1,1,1,verified,-4.070211887359619,-3.8562598855555557,-0.21395200180406349
ExpertEdit_B0_D2,tau800,31,1,1,0,0,1,verified,-8.082834243774414,-8.350202123333334,0.26736787955892005
ExpertEdit_B0_D2,tau800,32,1,1,0,0,0,not_converged,-5.797849178314209,-6.198551154940477,0.4007019766262676
ExpertEdit_B0_D2,tau800,33,0,1,0,0,1,verified,-3.1152985095977783,-3.2407750545000003,0.12547654490222193
ExpertEdit_B0_D2,tau800,34,0,1,0,0,0,not_converged,-4.374583721160889,-4.497636578833335,0.12305285767244634
ExpertEdit_B0_D2,tau800,35,1,1,0,0,1,verified,-7.827971935272217,-8.14310139134375,0.3151294560715332
ExpertEdit_B0_D2,tau800,36,1,1,0,1,1,verified,-8.697578430175781,-8.724391128,0.026812697824219356
ExpertEdit_B0_D2,tau800,37,1,1,0,1,0,not_converged,-1.9414973258972168,-1.952378300000003,0.010880974102786212
ExpertEdit_B0_D2,tau800,38,1,1,1,1,1,verified,-4.714600563049316,-4.709098998333333,-0.005501564715983065
ExpertEdit_B0_D2,tau800,39,1,1,0,0,0,not_converged,-5.793278217315674,-5.915836890166664,0.12255867285098976
ExpertEdit_B0_D2,tau800,40,0,1,0,0,1,verified,-3.6348509788513184,-3.802641151785714,0.1677901729343958
ExpertEdit_B0_D2,tau800,41,1,1,0,1,1,verified,-1.9197875261306763,-1.9542531603125,0.03446563418182369
ExpertEdit_B0_D2,tau800,42,1,1,0,0,0,not_converged,-6.322751522064209,-6.512465919583322,0.18971439751911312
ExpertEdit_B0_D2,tau800,43,1,1,0,0,0,not_converged,-5.70016622543335,-5.850719717335528,0.15055349190217804
ExpertEdit_B0_D2,tau800,44,1,1,0,0,1,verified,-2.771467685699463,-3.8430903599999997,1.0716226743005368
ExpertEdit_B0_D2,tau800,45,1,1,0,0,1,verified,-4.480020523071289,-4.496251316499999,0.01623079342870959
ExpertEdit_B0_D2,tau800,46,1,1,0,1,0,not_converged,-5.4236931800842285,-5.469567920625,0.04587474054077134
ExpertEdit_B0_D2,tau800,47,1,1,0,0,1,verified,-6.432608127593994,-6.545346556145834,0.11273842855183958
ExpertEdit_B0_D2,tau800,48,1,1,0,0,1,verified,-4.6401214599609375,-4.763740613333333,0.12361915337239537
ExpertEdit_B0_D2,tau800,49,1,1,0,0,0,not_converged,-7.391333103179932,-7.562665890961545,0.17133278778161376
ExpertEdit_B0_D2,tau800,50,1,1,0,0,1,verified,-2.508148193359375,,
ExpertEdit_B0_D2,tau800,51,0,1,1,1,1,verified,-5.739912033081055,-5.630959203772728,-0.1089528293083264
ExpertEdit_B0_D2,tau800,52,1,1,0,1,1,verified,-5.2914652824401855,-5.38968762125,0.09822233880981468
ExpertEdit_B0_D2,tau800,53,1,1,0,0,0,not_converged,-7.812995433807373,-7.945187599499943,0.13219216569256975
ExpertEdit_B0_D2,tau800,54,1,1,0,0,0,not_converged,-4.301522254943848,-4.403268771363637,0.10174651641978905
ExpertEdit_B0_D2,tau800,55,0,1,0,0,0,not_converged,-4.1994733810424805,-4.385677031632107,0.1862036505896265
ExpertEdit_B0_D2,tau800,56,1,1,0,0,0,not_converged,-6.525050640106201,-6.638178890405793,0.11312825029959139
ExpertEdit_B0_D2,tau800,57,1,1,0,0,1,verified,-3.0092270374298096,-3.5378374575,0.5286104200701902
ExpertEdit_B0_D2,tau800,58,1,1,0,0,1,verified,-3.845736265182495,-4.18185644125,0.3361201760675048
ExpertEdit_B0_D2,tau800,59,1,1,0,1,0,not_converged,-6.259031295776367,-6.3229868864285725,0.06395559065220535
ExpertEdit_B0_D2,tau800,60,1,1,0,1,1,verified,-5.146347522735596,-5.191991573968254,0.045644051232658356
ExpertEdit_B0_D2,tau800,61,1,1,0,1,1,verified,-3.9594080448150635,-4.038829385555556,0.07942134074049267
ExpertEdit_B0_D2,tau800,62,1,1,0,1,0,not_converged,-6.818217754364014,-6.903119146406251,0.08490139204223723
ExpertEdit_B0_D2,tau800,63,1,1,0,1,0,not_converged,-2.5116209983825684,-2.5408712575,0.02925025911743173
ExpertEdit_B0_D2,tau800,64,1,1,0,0,0,not_converged,-5.675877094268799,-5.7862076692499995,0.11033057498120069
ExpertEdit_B0_D2,tau800,65,1,1,0,0,0,not_converged,-8.521590232849121,-8.734052461000001,0.2124622281508799
ExpertEdit_B0_D2,tau800,66,1,1,0,0,1,verified,-8.937830924987793,-9.018776336000009,0.08094541101221608
ExpertEdit_B0_D2,tau800,67,1,1,0,0,0,not_converged,-6.681459903717041,-6.857098430624999,0.17563852690795834
ExpertEdit_B0_D2,tau800,68,1,1,0,0,1,verified,-6.106145858764648,-6.4088391155,0.30269325673535175
ExpertEdit_B0_D2,tau800,69,1,1,0,0,0,not_converged,-4.811717987060547,,
ExpertEdit_B0_D2,tau800,70,1,1,0,0,0,not_converged,-6.30465030670166,-6.724726695277777,0.42007638857611695
ExpertEdit_B0_D2,tau800,71,1,1,1,1,1,verified,-6.171578407287598,-6.133645338717951,-0.03793306856964662
ExpertEdit_B0_D2,tau800,72,1,1,0,1,1,verified,-2.181870222091675,-2.209365664125,0.0274954420333251
ExpertEdit_B0_D2,tau800,73,1,1,0,0,0,not_converged,-6.056628704071045,-6.14896511,0.09233640592895487
ExpertEdit_B0_D2,tau800,74,1,1,0,1,0,not_converged,-5.257387161254883,-5.345098410416666,0.0877112491617833
ExpertEdit_B0_D2,tau800,75,1,1,0,0,0,not_converged,-6.829715728759766,-6.86948376,0.03976803124023398
ExpertEdit_B0_D2,tau800,76,1,1,0,0,0,not_converged,-9.215728759765625,-9.3180580075,0.10232924773437446
ExpertEdit_B0_D2,tau800,77,1,1,0,1,0,not_converged,-7.319453239440918,-7.40158500625,0.08213176680908241
ExpertEdit_B0_D2,tau800,78,1,1,0,1,0,not_converged,-5.76452112197876,-5.773086189999989,0.008565068021229472
ExpertEdit_B0_D2,tau800,79,1,1,0,0,0,not_converged,-7.8705363273620605,-7.878894665999999,0.008358338637938445
ExpertEdit_B0_D2,tau800,80,1,1,0,1,1,verified,-3.436150550842285,-3.493545871428571,0.05739532058628605
ExpertEdit_B0_D2,tau800,81,1,1,0,0,0,not_converged,-3.7129340171813965,-4.2673970042499985,0.554462987068602
ExpertEdit_B0_D2,tau800,82,1,1,0,0,0,not_converged,-8.169377326965332,-8.485476243249995,0.3160989162846626
ExpertEdit_B0_D2,tau800,83,1,1,0,0,1,verified,-3.78059720993042,,
ExpertEdit_B0_D2,tau800,84,1,1,0,0,0,not_converged,-5.905937194824219,,
ExpertEdit_B0_D2,tau800,85,1,1,0,1,1,verified,-3.9530539512634277,-4.051094681666666,0.09804073040323846
ExpertEdit_B0_D2,tau800,86,1,1,1,1,0,not_converged,-6.7868547439575195,-6.780431213666667,-0.006423530290852852
ExpertEdit_B0_D2,tau800,87,1,1,0,1,0,not_converged,-6.376218318939209,-6.421737205,0.04551888606079135
ExpertEdit_B0_D2,tau800,88,1,1,0,1,0,not_converged,-5.808549404144287,-5.871281581470582,0.06273217732629455
ExpertEdit_B0_D2,tau800,89,1,1,0,1,0,not_converged,-3.552351474761963,-3.632177217777778,0.07982574301581513
ExpertEdit_B0_D2,tau800,90,1,1,0,1,0,not_converged,-9.054725646972656,-9.1413639178125,0.08663827083984366
ExpertEdit_B0_D2,tau800,91,1,1,0,1,1,verified,-4.918707847595215,-4.958693060937501,0.039985213342285775
ExpertEdit_B0_D2,tau800,92,1,1,0,0,0,not_converged,-7.088761806488037,-7.1039437025,0.015181896011962515
ExpertEdit_B0_D2,tau800,93,1,1,1,1,0,not_converged,-2.8986825942993164,-2.8910942266666666,-0.007588367632649806
ExpertEdit_B0_D2,tau800,94,1,1,0,0,0,not_converged,-7.89384126663208,-8.04555525951924,0.15171399288716003
ExpertEdit_B0_D2,tau800,95,0,1,0,0,0,not_converged,-5.952242851257324,-6.072915362631578,0.12067251137425394
ExpertEdit_B0_D2,tau800,96,1,1,0,0,1,verified,-3.6752164363861084,-3.789418821519097,0.11420238513298875
ExpertEdit_B0_D2,tau800,97,0,1,0,0,0,not_converged,-7.807558059692383,-7.940270319230763,0.13271225953837984
ExpertEdit_B0_D2,tau800,98,1,1,0,0,0,not_converged,-10.351728439331055,-10.636418313333335,0.2846898740022805
ExpertEdit_B0_D2,tau800,99,1,1,0,0,0,not_converged,-2.846860885620117,-3.1105685842578126,0.2637076986376954
ExpertEdit_B0_D2,tau800,100,1,1,0,0,0,not_converged,-5.809536933898926,-6.005723295,0.19618636110107435
ExpertEdit_B0_D2,tau800,101,1,1,1,1,1,verified,-4.375406742095947,-4.3734802209999994,-0.0019265210959478196
ExpertEdit_B0_D2,tau800,102,1,1,1,1,1,verified,-3.789609670639038,-3.788776815,-0.0008328556390382325
ExpertEdit_B0_D2,tau800,103,1,1,0,1,0,not_converged,-7.568135738372803,-7.65935502575,0.09121928737719731
ExpertEdit_B0_D2,tau800,104,1,1,0,1,0,not_converged,-4.5133256912231445,-4.535984331029412,0.022658639806267367
ExpertEdit_B0_D2,tau800,105,1,1,0,1,0,not_converged,-7.380290508270264,-7.440291984583329,0.06000147631306518
ExpertEdit_B0_D2,tau800,106,1,1,0,1,0,not_converged,-8.077420234680176,-8.085020394267245,0.007600159587068944
ExpertEdit_B0_D2,tau800,107,0,1,0,0,1,verified,-4.375121593475342,-4.486865391999999,0.11174379852465677
ExpertEdit_B0_D2,tau800,108,1,1,0,0,0,not_converged,-6.146425724029541,-6.328540503,0.18211477897045913
ExpertEdit_B0_D2,tau800,109,1,1,0,0,0,not_converged,-7.645139694213867,-7.745318409999998,0.10017871578613047
ExpertEdit_B0_D2,tau800,110,1,1,0,0,0,not_converged,-7.127291202545166,-7.29170594982143,0.16441474727626382
ExpertEdit_B0_D2,tau800,111,1,1,1,1,1,verified,-2.891904354095459,-2.861575609903846,-0.030328744191613133
ExpertEdit_B0_D2,tau800,112,1,1,0,0,0,not_converged,-8.028365135192871,-8.380616457222251,0.3522513220293799
ExpertEdit_B0_D2,tau800,113,1,1,1,1,1,verified,-8.854484558105469,-8.764925864999999,-0.08955869310547016
ExpertEdit_B0_D2,tau800,114,1,1,0,0,0,not_converged,-8.670246124267578,-8.775034656093752,0.10478853182617343
ExpertEdit_B0_D2,tau800,115,0,1,0,1,0,not_converged,-8.310469627380371,-8.3743801625,0.06391053511962852
ExpertEdit_B0_D2,tau800,116,0,1,0,0,0,not_converged,-3.275075674057007,-3.479068619375,0.20399294531799317
ExpertEdit_B0_D2,tau800,117,1,1,0,0,1,verified,-7.233913898468018,-7.740286122500001,0.506372224031983
ExpertEdit_B0_D2,tau800,118,1,1,0,0,0,not_converged,-9.258350372314453,-9.849365099916671,0.591014727602218
ExpertEdit_B0_D2,tau800,119,1,1,0,0,0,not_converged,-8.058578491210938,-8.289726508000001,0.2311480167890636
ExpertEdit_B0_D2,tau800,120,1,1,0,1,1,verified,-3.546455144882202,-3.5660005975000004,0.019545452617798276
ExpertEdit_B0_D2,tau800,121,0,0,0,0,0,generation_failure,,,
ExpertEdit_B0_D2,tau800,122,1,1,0,1,0,not_converged,-5.843725204467773,-5.940439314444447,0.09671410997667351
ExpertEdit_B0_D2,tau800,123,1,1,1,1,1,verified,-6.892215728759766,-6.834619367222224,-0.05759636153754144
ExpertEdit_B0_D2,tau800,124,1,1,0,1,0,not_converged,-7.305991172790527,-7.3775944704375025,0.07160329764697515
ExpertEdit_B0_D2,tau800,125,1,1,0,0,0,not_converged,-6.239588737487793,-6.398109526666665,0.1585207891788718
ExpertEdit_B0_D2,tau800,126,1,1,0,0,1,verified,-5.861732482910156,-5.879291711666667,0.017559228756510947
ExpertEdit_B0_D2,tau800,127,1,1,0,0,1,verified,-3.9806325435638428,-4.1208782742415355,0.14024573067769275
ExpertEdit_B0_D2,tau800,128,0,1,0,1,1,verified,-8.463794708251953,-8.499263851666667,0.035469143414713855
ExpertEdit_B0_D2,tau800,129,1,1,0,0,0,not_converged,-5.487185955047607,-5.6093164792307695,0.12213052418316206
ExpertEdit_B0_D2,tau800,130,1,1,0,0,1,verified,-1.9214648008346558,-1.944070708125,0.022605907290344174
ExpertEdit_B0_D2,tau800,131,1,1,0,1,1,verified,-5.215200424194336,-5.27874586025,0.06354543605566398
ExpertEdit_B0_D2,tau800,132,1,1,1,1,0,not_converged,-4.344728946685791,-4.341222944242425,-0.003506002443366185
ExpertEdit_B0_D2,tau800,133,0,1,0,0,0,not_converged,-8.070575714111328,-8.283025118076925,0.21244940396559642
ExpertEdit_B0_D2,tau800,134,1,1,0,1,0,not_converged,-3.593879461288452,-3.690115826608392,0.09623636531993984
ExpertEdit_B0_D2,tau800,135,1,1,0,0,1,verified,-7.3377532958984375,-7.4101133275,0.0723600316015629
ExpertEdit_B0_D2,tau800,136,1,1,0,0,0,not_converged,-8.876025199890137,-9.086374506015627,0.2103493061254902
ExpertEdit_B0_D2,tau800,137,1,1,1,1,1,verified,-3.329721212387085,-3.3255577897222226,-0.00416342266486236
ExpertEdit_B0_D2,tau800,138,1,1,0,0,0,not_converged,-5.831088066101074,-5.985514178847229,0.1544261127461546
ExpertEdit_B0_D2,tau800,139,1,1,0,0,0,not_converged,-6.762059211730957,-6.926639417500001,0.16458020576904353
ExpertEdit_B0_D2,tau800,140,0,1,0,1,0,not_converged,-4.951658248901367,-4.989444045,0.03778579609863275
ExpertEdit_B0_D2,tau800,141,0,1,0,0,0,not_converged,-5.324219226837158,-5.5482818012857145,0.22406257444855626
ExpertEdit_B0_D2,tau800,142,1,1,0,0,0,not_converged,-8.216806411743164,-8.562077407569447,0.34527099582628296
ExpertEdit_B0_D2,tau800,143,1,1,0,0,0,not_converged,-7.496164321899414,-7.708868977374998,0.2127046554755836
ExpertEdit_B0_D2,tau800,144,1,1,0,1,1,verified,-6.257311820983887,-6.331120033999999,0.07380821301611196
ExpertEdit_B0_D2,tau800,145,1,1,0,0,0,not_converged,-5.739284992218018,-5.909151107187499,0.16986611496948179
ExpertEdit_B0_D2,tau800,146,1,1,0,1,1,verified,-5.8557915687561035,-5.872545882,0.016754313243896313
ExpertEdit_B0_D2,tau800,147,1,1,0,0,1,verified,-6.307522773742676,-6.385504746666666,0.07798197292399056
ExpertEdit_B0_D2,tau800,148,0,1,0,1,1,verified,-5.156128406524658,-5.179524520208334,0.02339611368367578
ExpertEdit_B0_D2,tau800,149,1,1,0,1,1,verified,-4.132352828979492,-4.195074619591839,0.06272179061234695
ExpertEdit_B0_D2,tau800,150,1,1,0,1,1,verified,-4.418262004852295,-4.478896110999999,0.06063410614770426
ExpertEdit_B0_D2,tau800,151,1,1,0,0,0,not_converged,-7.208897113800049,-7.350469881111111,0.14157276731106183
ExpertEdit_B0_D2,tau800,152,1,1,0,0,1,verified,-3.727261781692505,-3.8489445024999998,0.12168272080749487
ExpertEdit_B0_D2,tau800,153,1,1,1,1,1,verified,-3.644900321960449,-3.610415597000003,-0.0344847249604463
ExpertEdit_B0_D2,tau800,154,1,1,0,0,0,not_converged,-5.874139308929443,-6.055091405,0.1809520960705564
ExpertEdit_B0_D2,tau800,155,0,1,0,1,1,verified,-4.02862024307251,-4.074633725833333,0.04601348276082362
ExpertEdit_B0_D2,tau800,156,1,1,0,0,1,verified,-8.72173023223877,-8.853172124999999,0.13144189276122908
ExpertEdit_B0_D2,tau800,157,0,1,0,0,1,verified,-6.917354106903076,-7.023488505624993,0.10613439872191677
ExpertEdit_B0_D2,tau800,158,1,1,0,0,0,not_converged,-7.008825778961182,-6.9884091150000005,-0.020416663961181136
ExpertEdit_B0_D2,tau800,159,1,1,0,1,1,verified,-4.565467834472656,-4.630558908749999,0.06509107427734317
ExpertEdit_B0_D2,tau800,160,0,1,0,0,0,not_converged,-5.43046236038208,-5.7183457926315775,0.2878834322494974
ExpertEdit_B0_D2,tau800,161,1,1,0,0,1,verified,-7.009897232055664,-7.263837138888889,0.2539399068332253
ExpertEdit_B0_D2,tau800,162,1,1,0,1,1,verified,-5.151679992675781,-5.172278064375,0.02059807169921868
ExpertEdit_B0_D2,tau800,163,1,1,0,0,1,verified,-7.040356636047363,-7.1564276412500005,0.11607100520263725
ExpertEdit_B0_D2,tau800,164,1,1,0,1,1,verified,-5.550352096557617,-5.5955588206666675,0.045206724109050356
ExpertEdit_B0_D2,tau800,165,1,1,0,0,0,not_converged,-5.230644702911377,-5.1957255899999994,-0.0349191129113775
ExpertEdit_B0_D2,tau800,166,1,1,0,0,0,not_converged,-5.982969284057617,-6.213327328630953,0.23035804457333597
ExpertEdit_B0_D2,tau800,167,1,1,0,1,0,not_converged,-7.797926902770996,-7.868006862222222,0.0700799594512258
ExpertEdit_B0_D2,tau800,168,1,1,0,0,1,verified,-5.24089241027832,-5.516363594285715,0.2754711840073947
ExpertEdit_B0_D2,tau800,169,1,1,0,1,1,verified,-4.350677967071533,-4.4360599,0.08538193292846685
ExpertEdit_B0_D2,tau800,170,1,1,0,0,1,verified,-7.089495658874512,-7.196764992847221,0.10726933397270955
ExpertEdit_B0_D2,tau800,171,1,1,0,1,1,verified,-4.976319789886475,-4.9873992312499995,0.0110794413635249
ExpertEdit_B0_D2,tau800,172,0,0,0,0,0,generation_failure,,,
ExpertEdit_B0_D2,tau800,173,1,1,0,1,0,not_converged,-4.023965358734131,-4.0433448525,0.019379493765868894
ExpertEdit_B0_D2,tau800,174,1,1,0,1,1,verified,-6.170413017272949,-6.184572847416666,0.01415983014371669
ExpertEdit_B0_D2,tau800,175,1,1,0,0,1,verified,-7.562495231628418,-7.725493172589284,0.1629979409608664
ExpertEdit_B0_D2,tau800,176,1,1,0,0,0,not_converged,-6.757063865661621,-6.979628066000011,0.22256420033838964
ExpertEdit_B0_D2,tau800,177,1,1,0,0,0,not_converged,-8.284418106079102,-8.4103017015,0.12588359542089833
ExpertEdit_B0_D2,tau800,178,1,1,0,0,0,not_converged,-7.497612953186035,-7.506928,0.009315046813965111
ExpertEdit_B0_D2,tau800,179,1,1,1,1,0,not_converged,-3.738814115524292,-3.632799633666666,-0.10601448185762585
ExpertEdit_B0_D2,tau800,180,0,0,0,0,0,generation_failure,,,
ExpertEdit_B0_D2,tau800,181,1,1,0,0,0,not_converged,-8.918414115905762,-9.403702867499998,0.48528875159423634
ExpertEdit_B0_D2,tau800,182,1,1,0,1,1,verified,-3.477789878845215,-3.509270435,0.031480556154785067
ExpertEdit_B0_D2,tau800,183,1,1,0,0,0,not_converged,-7.8360772132873535,-8.030099325,0.1940221117126466
ExpertEdit_B0_D2,tau800,184,1,1,1,1,1,verified,-4.048074245452881,-3.9777701946666664,-0.07030405078621449
ExpertEdit_B0_D2,tau800,185,1,1,0,1,0,not_converged,-8.01444149017334,-8.105286150974027,0.09084466080068765
ExpertEdit_B0_D2,tau800,186,1,1,0,1,0,not_converged,-5.278713703155518,-5.309584936750004,0.03087123359448629
ExpertEdit_B0_D2,tau800,187,1,1,0,1,0,not_converged,-2.856480121612549,-2.935958591666667,0.07947847005411823
ExpertEdit_B0_D2,tau800,188,0,1,0,0,0,not_converged,-4.3183441162109375,-4.530805311500001,0.21246119528906338
ExpertEdit_B0_D2,tau800,189,1,1,0,1,1,verified,-4.277163505554199,-4.2974479065625,0.020284401008300534
ExpertEdit_B0_D2,tau800,190,1,1,0,1,0,not_converged,-2.453443765640259,-2.478843291636363,0.025399525996104177
ExpertEdit_B0_D2,tau800,191,1,1,0,0,0,not_converged,-4.868768692016602,-5.861079962000004,0.9923112699834027
ExpertEdit_B0_D2,tau800,192,1,1,0,0,1,verified,-6.019179821014404,-6.129474928124999,0.11029510711059487
ExpertEdit_B0_D2,tau800,193,1,1,0,0,0,not_converged,-3.9614098072052,,
ExpertEdit_B0_D2,tau800,194,1,1,0,1,0,not_converged,-4.35703706741333,-4.4339253475000024,0.07688828008667237
ExpertEdit_B0_D2,tau800,195,0,0,0,0,0,generation_failure,,,
ExpertEdit_B0_D2,tau800,196,1,1,0,1,1,verified,-5.177415370941162,-5.183282092550001,0.00586672160883861
ExpertEdit_B0_D2,tau800,197,1,1,0,0,0,not_converged,-7.44320011138916,-7.544452388071431,0.10125227668227055
ExpertEdit_B0_D2,tau800,198,1,1,0,0,0,not_converged,-6.090090274810791,-6.5425852557291675,0.4524949809183765
ExpertEdit_B0_D2,tau800,199,1,1,0,1,0,not_converged,-6.162837028503418,-6.185462128,0.0226250994965822
ExpertEdit_B0_D2,tau800,200,1,1,1,1,1,verified,-6.69207763671875,-6.69122325,-0.0008543867187498222
ExpertEdit_B0_D2,tau800,201,1,1,0,0,1,verified,-8.7268705368042,-9.02059057129252,0.2937200344883202
ExpertEdit_B0_D2,tau800,202,1,1,1,1,0,not_converged,-5.2021870613098145,-5.17988181,-0.02230525130981409
ExpertEdit_B0_D2,tau800,203,1,1,0,0,0,not_converged,-5.6298017501831055,,
ExpertEdit_B0_D2,tau800,204,1,1,0,0,0,not_converged,-6.568902492523193,-7.992896970749994,1.4239944782268008
ExpertEdit_B0_D2,tau800,205,1,1,0,0,1,verified,-5.808273792266846,-6.140276655,0.3320028627331544
ExpertEdit_B0_D2,tau800,206,1,1,0,0,1,verified,-4.630871295928955,-4.74468591142857,0.11381461549961536
ExpertEdit_B0_D2,tau800,207,1,1,0,1,0,not_converged,-5.51516580581665,-5.606899892685186,0.09173408686853524
ExpertEdit_B0_D2,tau800,208,0,1,0,0,1,verified,-4.640901565551758,-4.68741232,0.04651075444824215
ExpertEdit_B0_D2,tau800,209,1,1,0,0,0,not_converged,-4.996528148651123,-5.1834762150000095,0.1869480663488865
ExpertEdit_B0_D2,tau800,210,1,1,0,0,1,verified,-2.9605798721313477,,
ExpertEdit_B0_D2,tau800,211,1,1,0,1,1,verified,-5.738762855529785,-5.776918745625004,0.03815589009521858
ExpertEdit_B0_D2,tau800,212,1,1,0,0,0,not_converged,-6.734051704406738,-6.956673522678572,0.22262181827183358
ExpertEdit_B0_D2,tau800,213,1,1,0,0,0,not_converged,-7.2195234298706055,-7.664742834166666,0.44521940429606044
ExpertEdit_B0_D2,tau800,214,1,1,0,0,1,verified,-3.2235093116760254,-3.3357029050000016,0.11219359332397616
ExpertEdit_B0_D2,tau800,215,1,1,0,0,0,not_converged,-6.579097270965576,-6.628928884285714,0.04983161332013797
ExpertEdit_B0_D2,tau800,216,1,1,0,1,0,not_converged,-4.114200592041016,-4.1200051914285725,0.005804599387556841
ExpertEdit_B0_D2,tau800,217,1,1,0,0,0,not_converged,-4.361973285675049,-4.370858004130435,0.008884718455385965
ExpertEdit_B0_D2,tau800,218,1,1,0,0,0,not_converged,-6.856366157531738,-7.0036066112499995,0.14724045371826122
ExpertEdit_B0_D2,tau800,219,1,1,0,0,0,not_converged,-5.312006950378418,-5.8145049271875,0.5024979768090816
ExpertEdit_B0_D2,tau800,220,1,1,0,0,0,not_converged,-8.728541374206543,-8.85985034,0.13130896579345652
ExpertEdit_B0_D2,tau800,221,1,1,0,1,0,not_converged,-3.502692222595215,-3.520395878666667,0.0177036560714523
ExpertEdit_B0_D2,tau800,222,1,1,0,1,0,not_converged,-8.076059341430664,-8.158475707500001,0.08241636606933689
ExpertEdit_B0_D2,tau800,223,1,1,0,0,1,verified,-2.7297794818878174,-2.7799054446875,0.05012596279968262
ExpertEdit_B0_D2,tau800,224,1,1,0,1,1,verified,-6.130977153778076,-6.17849534983333,0.04751819605525398
ExpertEdit_B0_D2,tau800,225,1,1,0,0,0,not_converged,-6.04921817779541,-6.361017529109196,0.3117993513137858
ExpertEdit_B0_D2,tau800,226,1,1,0,0,1,verified,-2.856400728225708,-5.569344862882653,2.7129441346569454
ExpertEdit_B0_D2,tau800,227,1,1,0,1,0,not_converged,-1.7392034530639648,-1.764497722236842,0.02529426917287725
ExpertEdit_B0_D2,tau800,228,1,1,0,0,0,not_converged,-2.445786476135254,,
ExpertEdit_B0_D2,tau800,229,1,1,0,0,0,not_converged,-4.861223220825195,-4.828162192999991,-0.03306102782520437
ExpertEdit_B0_D2,tau800,230,1,1,0,1,0,not_converged,-6.702727317810059,-6.745648262999994,0.04292094518993572
ExpertEdit_B0_D2,tau800,231,1,1,0,1,0,not_converged,-3.030486583709717,-3.037658465,0.007171881290283011
ExpertEdit_B0_D2,tau800,232,1,1,0,1,1,verified,-7.146333694458008,-7.2413824275000005,0.09504873304199268
ExpertEdit_B0_D2,tau800,233,1,1,0,0,0,not_converged,-8.526457786560059,-8.78412913614582,0.25767134958576143
ExpertEdit_B0_D2,tau800,234,1,1,0,1,0,not_converged,-7.87074089050293,-7.944424558055554,0.07368366755262468
ExpertEdit_B0_D2,tau800,235,1,1,0,0,1,verified,-6.931316375732422,-7.127507601153846,0.19619122542142442
ExpertEdit_B0_D2,tau800,236,0,1,0,0,0,not_converged,-7.787999629974365,-9.161690116,1.3736904860256356
ExpertEdit_B0_D2,tau800,237,1,1,0,0,0,not_converged,-7.692768573760986,-7.649855285333333,-0.04291328842765374
ExpertEdit_B0_D2,tau800,238,1,1,0,0,1,verified,-3.746380567550659,-3.9039555466666664,0.15757497911600726
ExpertEdit_B0_D2,tau800,239,1,1,1,1,0,not_converged,-8.246070861816406,-8.195476525393518,-0.05059433642288802
